#  ___  _____  _____  __  __  ____  
# |_ _||_   _|| ____||  \/  |/ ___| 
#  | |   | |  |  _|  | |\/| |\___ \ 
#  | |   | |  | |___ | |  | | ___) |
# |___|  |_|  |_____||_|  |_||____/ 

* Monster Candy
* Croquet Roll 
* Stick
 item_name_4, Bandage 
* BLUE TILES ARE WATER TILES. 
* SWIM THROUGH IF YOU LIKE, BUT... 
* IF YOU SMELL LIKE ORANGES!
* THE PIRANHAS WILL BITEYOU. 
* ALSO, IF ABLUE TILE IS NEXT TO A, 
* YELLOW TILE, THE WATER WILL ALSO ZAP YOU! 
* PURPLE TILES ARE SLIPPERY! 
* YOU WILL SLIDE TO THE NEXT TILE! 
* HOWEVER, THE SLIPPERY SOAP... 
* SMELLS LIKE LEMONS!! 
* WHICH PIRANHAS DO NOT LIKE! 
* PURPLE AND BLUE ARE OK! 
* FINALLY, PINK TILES. 
* THEY DON'T DO ANYTHING. 
* STEP ON THEM ALL YOU LIKE. 
* HOW WAS THAT!? UNDERSTAND???
#  \TS \F0  \T0  
* Understand the explanation? # Of course : No
* GREAT!! THEN THERE'S ONE LAST THING... 
* THIS PUZZLE...
* IS ENTIRELY RANDOM!!!!!! 
* WHEN I PULL THIS SWITCH, IT WILL MAKE A PUZZLE... 
* THAT HAS NEVER BEEN SEEN BEFORE! 
* NOT EVEN I WILL KNOW THE SOLUTION! 
* NYEH HEH HEH! GET READY...! 
* OKAY...I GUESS I'LL REPEAT MYSELF... 
* RED TILES ARE IMPASSABLE. 
* YELLOW TILES ARE ELECTRIC AND DANGEROUS. 
* BLUE TILES MAKE YOU FIGHT A MONSTER. 
* GREEN TILES ARE WATER TILES. 
* ORANGE TILES ARE ORANGE SCENTED. 
* IF YOU STEP ON ORANGE, DON'T STEP ON GREEN. 
* BROWN TILES ARE... 
* WAIT!!! THERE ARE NO BROWN TILES... 
* PURPLE TILES SMELL LIKE LEMONS... 
* WHY DON'T THE YELLOW ONES SMELL LEMONY? 
* UMM... 
* WAIT!! DID I MIX UP GREEN AND BLUE!? 
* THE BLUE ONES ARE WATER ONES! 
* PINK TILES... 
* I DON'T...REMEMBER??? 
* WAIT!!! 
* THOSE ONES DON'T DO ANYTHING. 
* OKAY! DO YOU UNDERSTAND BETTER NOW!?
* Understand the explanation? # Yes : Even less   
* GREAT!! THEN THERE'S ONE LAST THING... 
* THIS PUZZLE... 
* IS ENTIRELY RANDOM!!!!!! 
* WHEN I PULL THIS SWITCH, IT WILL MAKE A PUZZLE... 
* THAT HAS NEVER BEEN SEEN BEFORE! 
* NOT EVEN I WILL KNOW THE SOLUTION! 
* NYEH HEH HEH! GET READY...! 
* .......... 
* OK, YOU KNOW WHAT??? 
* HOW ABOUT...YOU JUST... 
* DO THIS PUZZLE...ON YOUR OWN... 
* I'LL LEAVE THE INSTRUCTIONS... 
* JUST READ THEM. 
* THEN WHEN YOU UNDERSTAND IT... 
* YOU CAN THROW THE SWITCH. 
* AND DO IT ATYOUR OWN PACE. 
* GOOD LUCK. 
* NYEH...HEH...HEH! 

# ITEM COLLECTION MESSAGES

* There's a lone quiche sitting underneath this bench. 
* Will you take it? # Take it : Leave it
* It's just a bench. 
* You got the Abandoned  Quiche. 
* You're carrying too much. 
* You aren't ready for the responsibility. 
* The quiche was left all alone... 
* There's a tutu lying on the ground here. 
* Will you take it? # Take it : Leave it        
* Nothing's here!!! 
* You got the Old Tutu. 
* You're carrying too much.     
* The box contains \[1] cards.
* Two bugs in the box are playing a \[1]-card game.
* There's a smiley face made of \[1] cards in the box. 
* A house made of \[1] cards sits in the box. 
* The box is overstuffed with cards. 
* Take a card? # Take : Leave
* It's a box for storing Punch Cards. It's empty right now. 
* You got a Punch Card. 
* All games must end one day. You got a Punch Card. 
* Happiness is fleeting. You got a Punch Card. 
* The house collapses. You got a Punch Card. 
* You got a Punch Card. 
* You're carrying too much.
* It's a pair of ballet shoes.
* Will you take it? # Take it : Leave it
* Nothing's here!!! 
* You got the Ballet Shoes. 
* You're carrying too much.
* This little bird wants to carry you across. 
* Accept the bird's offer? # Get ride : No
* Umbrellas and birds... A bad combination.
* It's a legendary artifact.
* Will you take it? # Take it : Leave it
* The artifact is gone. 
* This will never happen. 
* You're carrying too much. 
* You're carrying too many dogs.
* The fridge is filled with instant noodles and soda. 
* Take a package of noodles? # Take it : Leave it
* The fridge is filled with instant noodles and soda. 
* You got the Instant Noodles. 
* You're carrying too much. 
* You decide to stay healthy. 
* There's a frypan lying on the ground. 
* Will you take it? # Take it : Leave it
* Nothing's here!!! 
* You got the Burnt Pan. 
* You're carrying too much.
* There's an apron lying on the ground. 
* Will you take it? # Take it : Leave it
* Nothing's here!!! 
* You got the Stained Apron. 
* You're carrying too much.
* There's a Glamburger inside the trash can. 
* Will you take it? # Take it : Leave it
* It's an empty trashcan. 
* You got the Glamburger. 
* You're carrying too much.
* There's 100G inside the trash can. 
* Will you take it? # Take it : Leave it
* It's an empty trashcan. 
* You got 100G.
* There's a worn dagger inside the box. 
* Knife inside the box. 
* Will you take it? # Take it : Leave it
* Nothing's here!!! 
* You got the Worn Dagger. 
* You got the Real Knife. 
* You're carrying too much.
* There's a heart-shaped locket inside the box. 
* Will you take it? # Take it : Leave it
* Nothing's here!!! 
* You got the Heart-shaped Locket. 
* You got The Locket. 
* You're carrying too much. 
* The box is empty. 
* Hello... Would you like some Nice Cream...? 
* It's the frozen treat... That warms your heart. 
* Now only 12G! # Yes : No
* Nice Cream. It's the frozen treat. That warms your heart. 
* Now just 12G. # Yes : No
* Here. You got the Nice Cream. 
* You don't have enough money... 
* Drop something. 
* Well then... Tell your friends... 
* Life... is suffering. 
* Golden flowers. They must have broken your fall.

# OTHERS

* "Press Z to read signs!"
* Just a regular old pillar. 
* Please don't step on the leaves. 
* Didn't you read the sign downstairs? 
* WHOA there, pardner! Who said you could push me around? 
* HMM? So you're ASKIN' me to move over? 
* Okay, just for you, pumpkin. 
* HMM? You want me to move some more? 
* Alrighty, how's this? 
* HMM? That was the wrong direction? 
* Okay, think I got it. 
* Was that helpful? 
* HMM? You wanted me to STAY there? 
* You're giving me a real workout. 
* Aren't things easier when you just ask? 
* The exit's open? Guess I better roll out... 
* Hey, y'mind giving me a push, pumpkin? 
* 'Take one.' Take a candy? # Yes : No
* It says 'take one.' Take a piece of candy? # Yes : No
* Look at what you've done. 
* You took a piece of candy. Press C to open the menu. 
* You took more candy. How disgusting.. 
* You take another piece. You feel like the scum of the earth... 
* You took too much too fast. The candy spills onto the floor. 
* In this hellish world, you can only take 3 pieces of candy... 
* You tried to take a piece of candy, but you didn't have any room. 
* You decided not to take some. 
* It says 'Take them all.' Take a candy? # Yes : No
* You took a piece. Boy, that's heavy. 
* You can't carry more. It's just too heavy. 
* You tried to take a piece of candy, but you didn't have any room. 
* You decided not to take some.
* zzzzzzzzzzzzzzz... zzzzzzzzzzzzzz... 
* zzzzzzzzzz... are they gone yet zzzzzzzzzzzzzzz... 
* This ghost keeps saying 'z' out loud repeatedly, pretending to sleep. 
* Move it with force? # Yes : No
* Leave 7G in the web? # Yes : No
* Some spiders crawled down and gave you a donut. 
* You didn't have enough gold. 
* You are carrying too many items.
* Leave 18G in the web? # Yes : No
* Some spiders crawled down and gave you a jug. 
* You didn't have enough gold. 
* You are carrying too many items.
* You found a Faded Ribbon. 
* You are carrying too much. 
* It's a switch. Press it? # Yes : No
* Nothing happened.
* You're making the switches uncomfortable with all this attention. 
* It's a switch. Press it? # Yes : No
* You hear a clicking sound.
* You found the Toy Knife. 
* You are carrying too much. 
* It's TORIEL's diary. Read the circled passage? # Yes : No
* You read the passage... 
* "Why did the skeleton want a friend?"
* "Because she was feeling BONELY..."
* The rest of the page is filled with jokes of a similar caliber. 
* You found a slice of butterscotch-cinnamon pie. 
* You are carrying too much. 
* You found a slice of snail pie... 
* You are carrying too much. 
* Hello there, little one! 
* The pie has not cooled down yet. 
* Perhaps you should take a nap. # Yes : No
* Sweet dreams.
* You'd rather stay up and chat with me, then? 
* Up already, I see? 
* Um, I want you to know how glad I am to have someone here.
* There are so many old books I want to share.
* I want to show you my favorite bug-hunting spot.
* I've also prepared a curriculum for your education. 
* This may come as a surprise to you... 
* But I have always wanted to be a teacher.
* ... actually, perhaps that isn't very surprising.
* STILL.
* I am glad to have you living here. 
* Oh, did you want something? 
* What is it? # When can Nothing : I go home?
* Well, talk to me again if you need anything. 
* What? This... this IS your home now. 
* Um... would you like to hear about this book I am reading? 
* Oh, hello!
* Did you want to hear about the book I am reading? 
* It is called "72 Uses for Snails."
* How about it? # How to exit Sure : the RUINS
* Here is an exciting snail fact. 
* Um... How about an exciting snail fact? 
* Did you know that snails... 
* Have a chainsaw-like tongue called a radula? 
* Sometimes flip their digestive systems as they mature?
* Make terrible shoelaces? 
* Talk. Really. Slowly? Just kidding, snails don't talk. 
* Interesting. # How to exit Yeah : the RUINS
* Well, bother me if you need anything else. 
* ... I have to do something. Stay here.
* What is it? # How to exit Nothing : the RUINS
* If you need anything, just ask. 
* ... I have to do something. Stay here.. 
* NYOO HOO HOO... 
* I CAN'T EVEN STOP SOMEONE AS WEAK AS YOU... 
* UNDYNE'S GOING TO BE DISAPPOINTED IN ME. 
* I'LL NEVER JOIN THE ROYAL GUARD...AND... 
* MY FRIEND QUANTITY WILL REMAIN STAGNANT!
* What should you say? # Let's be : What a : friends : loser 
* WOWIE!!YOU DID IT!!! 
* YOU DIDN'T DO A VIOLENCE!!! 
* TO BE HONEST, I WAS A LITTLE AFRAID... 
* BUT YOU'RE ALREADY BECOMING A GREAT PERSON!
* I'M SO PROUD I COULD CRY!!! 
* ... WAIT, WASN'T I SUPPOSED TO CAPTURE YOU...? 
* WELL, FORGET IT! 
* I JUST WANT YOUTO BE THE BEST PERSON YOU CAN BE. 
* SO LET'S LET BY BONES BE BY BONES.
* I'LL EVEN TELL YOU HOW TO LEAVE THE UNDERGROUND! 
* JUST KEEP GOING EAST!
* EVENTUALLY YOU'LL REACH THE KING'S CASTLE. 
* THEN YOU CAN LEAVE! 
* REALLY!? YOU WANT TO BEFRIENDS, WITH ME??? 
* WELL THEN... 
* I GUESS... 
* I GUESS I CAN MAKE AN ALLOWANCE FOR YOU!
* HUH? WHY WOULD YOU... 
* BE(RATE) YOURSELF SO LOUDLY??? 
* IS IT BECAUSE... 
* YOU DON'T THINK YOU'RE GOOD ENOUGH TO BE MY FRIEND? 
* NO!!! YOU'RE GREAT!!! I'LL BE YOUR FRIEND! 
* WOWIE!! WE HAVEN'T EVEN HAD OUR FIRST DATE...
* AND I'VE ALREADY MANAGED TO HIT THE FRIEND ZONE!!!
* WHO KNEW THAT ALL I NEEDED TO MAKE PALS... 
* WOW!!! 
* I HAVE FRIENDS!!! 
* AND WHO KNEW THAT ALL I NEEDED TO MAKE THEM...
* WAS TO GIVE PEOPLE AWFUL PUZZLES AND THEN FIGHT THEM??
* YOU TAUGHT ME A LOT, HUMAN. 
* I HEREBY GRANT YOU PERMISSION TO PASS THROUGH!
* AND I'LL GIVE YOU DIRECTIONS TO THE SURFACE.
* CONTINUE FORWARD UNTIL YOU REACH THE END OF THE CAVERN.
* THEN... WHEN YOU REACH THE CAPITAL, CROSS THE BARRIER.
* THAT'S THE MAGICAL SEAL TRAPPING US ALL UNDERGROUND.
* ANYTHING CAN ENTER THROUGH IT, BUT NOTHING CAN EXIT...
* ... EXCEPT SOMEONE WITH A POWERFUL SOUL. 
* ... LIKE YOU!!! 
* THAT'S WHY THE KING WANTS TO ACQUIRE A HUMAN. 
* HE WANTS TO OPEN THE BARRIER WITH SOUL POWER. 
* THEN US MONSTERS CAN RETURN TO THE SURFACE! 
* YOU'RE BACK AGAIN?!?!
* I FINALLY REALIZE THE TRUE REASON WHY. 
* YOU... 
* JUST MISS SEEING MY FACE SO MUCH...
* I'M NOT SURE I CAN FIGHT SOMEONE WHO FEELS THIS WAY. 
* BUT MOSTLY... I'M GETTING REALLY TIRED OF CAPTURING YOU! 
* SO...WHAT DO YOU SAY? 
* Fight Papyrus? # Yes : No 
* OKAY... 
* I GUESS. 
* IF YOU WANT ME TO CAPTURE YOU. 
* I'LL TRY AGAIN!!! 
* ... OKAY... 
* I GUESS I'LL ACCEPT MY FAILURE... 
* Welcome to Snowed Inn! Snowdin's premier hotel! 
* One night is 80G. # Stay : Leave 
* Back again? Well, stay as long as you like. 
* How about it? # Stay : Leave 
* What? No, you can't get a second key! 
* Hello! Sorry, no time for a nap... 
* Snowed Inn is shutting down so we can all go to the surface. 
* Oh, there you are. I was worrying about you! 
* Things are going to be OK, you hear? 
* We're all going to the surface world soon... 
* There's bound to be a place you can stay there! 
* Error. 
* Here's your room key. Make sure to bundle up! 
* ... You don't even have 80G? 
* Oh! You poor thing. I can only imagine what you've been through. 
* One of the rooms upstairs is empty. 
* You can sleep there for free, okay? 
* Here's your room key. Make sure to bundle up! 
* You aren't carrying enough money. 
* Well, feel free to come back any time. 
* Look through the telescope? # Yes : No 
* i'm thinking about getting into the telescope business. 
* it's normally 50000G to use this premium telescope... 
* but... since i know you, you can use it for free. 
* howz about it?
* Use the telescope? # Yes : No 
* huh? you aren't satisfied? 
* don't worry. 
* i'll give you a full refund.
* well, come back whenever you want. 
* Ring... 
* HELLO! THIS IS PAPYRUS!!! 
* HOW DID I GET THIS NUMBER...? 
* IT WAS EASY!!! 
* I JUST DIALED EVERY NUMBER SEQUENTIALLY UNTIL I GOT YOURS!!! 
* NYEH HEH HEH HEH!! 
* SO...WHAT ARE YOU WEARING...? 
* I'M...ASKING FOR A FRIEND. 
* SHE THOUGHT SHE SAW YOU WEARING A\[1].
* IS THAT TRUE? ARE YOU WEARING A\[1]? 
* What will you say? # Yes : No
* SO YOU ARE WEARING A \[1]... 
* GOT IT!!! WINK WINK!!! 
* HAVE A NICE DAY! 
* Click...
* SO YOU AREN'T WEARING A\[1]... 
* GOT IT! 
* YOU'RE MY FRIEND, SO I TRUST YOU 100-PERCENT. 
* HAVE A NICE DAY! 
* Click... 
* There's an empty pie tin inside the stove. 
* MY BROTHER ALWAYS GOES OUT TO EAT. BUT...
* RECENTLY, HE TRIED 'BAKING' SOMETHING. 
* IT WAS LIKE...A QUICHE. 
* BUT FILLED WITH A SUGARY, NON-EGG SUBSTANCE. 
* HOW ABSURD! 
* It's a joke book. 
* Take a look inside? # Yes : No 
* Inside the joke book was a quantum physics book. 
* You look inside... 
* Inside the quantum physics book was another joke book. 
* You look inside... 
* There's another quantum physics book... 
* You decide to stop.
* THAT'S MY ROOM! 
* IF YOU'VE FINISHED LOOKING AROUND... 
* WE COULD GO IN AND... 
* "HANG-OUT" LIKE A PAIR OF VERY COOL FRIENDS? 
* DO WHATEVER PEOPLE DO WHEN THEY DATE???
* Go inside? # Yes : No
* It's the door to Papyrus's room. 
* It's covered in many labels...
* NO GIRLS ALLOWED! 
* NO BOYS ALLOWED! 
* PAPYRUS ALLOWED. 
* THERE ARE NO SKELETONS INSIDE MY CLOSET!!! 
* EXCEPT ME SOMETIMES.
* Look in the closet? # Yes : No 
* Look in the closet? # Yes : No 
* Clothes are hung up neatly inside.
* IT'S OK TO BE INTIMIDATED BY MY FASHION SENSE. 
* SO, UM... 
* IF YOU'VE SEEN EVERYTHING... 
* DO YOU WANT TO START HANGING OUT? 
* Begin the hangouts? # Yes : No 
* DO YOU WANT TO START THE DATE? 
* Begin the date? # Yes : No
* OKAY!!! DATING START!!! 
* OKAY!!! LET'S HANG (TEN)!! 
* TAKE YOUR TIME...I'LL WAIT FOR YOU. 
* This mailbox is labelled "PAPYRUS". 
* Look inside? # Yes : No 
* It's empty. 
* You realize that would probably be illegal. 
* what? haven't you seen a guy with two jobs before? 
* fortunately, two jobs means twice as many legally-required breaks. 
* i'm going to grillby's. wanna come? # Yeah : I'm busy  
* ... 
* hey, looks like you're really turning yourself around. 
* how about i treat you to lunch at grillby's? 
* ... when everyone you scared away comes back, i mean. 
* well, if you insist... i'll pry myself away from my work... 
* OK. have fun. 
* whoops, watch where you sit down. 
* sometimes weirdos put whoopee cushions on the seats. 
* anyway, let's order. 
* whaddya want...? # Fries : Burger 
* ok, coming right up.
* hey, that sounds pretty good. 
* grillby, we'll have a double order of fries. 
* hey, that sounds pretty good. 
* grillby, we'll have a double order of burg. 
* so, what do you think... of my brother? # Cool : Uncool 
* of course he's cool. 
* you'd be cool too if you wore that outfit every day. 
* he'd only take that thing off if he absolutely had to. 
* oh well. at least he washes it. 
* and by that i mean he wears it in the shower. 
* hey, pal. 
* sarcasm isn't funny, okay? 
* my brother's a real star. 
* he's the person who pushed me to get this sentry job. 
* maybe it's a little strange, but sometimes... 
* ... it's nice to have someone call you out on being lazy. 
* even though nothing could be further from the truth. 
* here comes the grub. 
* want some ketchup? # Yes : No     
* bone appetit. 
* more for me. 
* have you ever heard of a talking flower? # Yes : No     
* so you know all about it. 
* i'll tell you, then. 
* the echo flower.
* they're all over the marsh. 
* say something to them, and they'll repeat it over and over... 
* what about it? 
* well, papyrus told me something interesting the other day. 
* sometimes, when no one else is around... 
* a flower appears and whispers things to him. 
* flattery... advice... encouragement...
* ... predictions. 
* weird, huh? 
* someone must be using an echo flower to play a trick on him. 
* keep an eye out, ok? 
* thanks. 
* oh, by the way... 
* i'm flat broke. can you foot the  bill? 
* it's just 10000G. # Yes : No     
